ENTITY_ID,SAMPLE,MODE,RESPONDENT_DATE,EndDate,S1,Q1,Q2,Q3,Q4,Q5,Q6,Q6_CODED,Q6_TEXT,Q7,Q7_CODED,Q7_TEXT,Q8,Q9,Q10,Q11,Q12,Q12_TEXT,Q13,Q14,Q15,Q15_TEXT,Q16,Q16_TEXT,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25A,Q25B,Q25C,Q25D,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q27,Q28,Q29,Q30,Q31A,Q31B,Q31C,Q32A,Q32B,Q32C,Q33A,Q33B,Q33C,Q33D,Q33E,Q33F,Q33G,Q33H,Q33I,Q33J,Q34,Q35A,Q35B,Q35C,Q35D,Q36,Q37A,Q37B,Q37C,Q37D,Q37E,Q37F,Q37G,Q37H,Q37I,Q38A,Q38B,Q38C,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q46_TEXT,Q47,Q48,Q49,Q49_TEXT,Q50,Q51,Q52,Q53,Q54A,Q54B,Q54C,Q55,Q55_TEXT,Q56_1,Q56_2,Q56_3,Q56_4,Q57,Q58,Q59,Q60,Q61_1,Q61_2,Q61_3,Q61_4,Q61_5,Q62,Q63,Q64_1,Q64_2,Q64_3,Q64_4,Q64_5,Q64_6,Q65,Q66_1,Q66_2,Q66_3,Q66_4,Q66_5,Q66_TEXT,Q67,Q68,RACE1,RACE2,RACE3,RACE4,RACE5,RACE6,RACE7,MARITAL_STATUS,EDUCATION,STATE,REGION,DIVISION,WORKER_TYPE,W2_STATUS,WEIGHT
4398303652,1,1, ,1/14/2025 9:03:04,1,8,8,4,6,1,2, ,-98,17, ,-98,5,1, , ,1,-98, ,6,2,-98,1,-98,5,0,5,40,45,40,3,6,4,4,4,1,1,1,1,1,1,1,-99,4,1,2,2,4,2,4,2,2,2,1,5,5,3,2,2,3,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,5,5,2,8,8, , , , , , , , , ,66,-98,1,0,0,0,1,-98,1,-99,-99,-99,-98,1,2,2,-99,-99,1,-99,-99,2,1,1,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , ,6, ,1,5,WV,3,5,1,1,.279473046391812
4398303653,1,1, ,1/14/2025 16:01:34,1,4,5,5,4,2,8, ,-98,12, ,-98,5,1, , ,1,-98, ,4,2,-98,1,-98,1,0,0,25,40,0,4,1,1,1,1,1,1,1,1,1,1,1,-99,2,2,2,2,4,4,4,2,1,2,1,1,1,3,1,3,3,5,4,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,5,10,1,4,-98,5,4, , ,1,32,-98,2,0,3,0,9,-98,1,-99,-99,-99,-98,1,3,2,-99,-99,1,-99,-99,2,1,-99,1,1,1,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , ,6, ,2,3,SC,3,5,1,1,1.36555220199561
4398303654,1,1, ,2/6/2025 10:23:40,1,8,8,2,8,1,3, ,-98,3, ,-98,4,2, , ,1,-98, ,5,1,-98,1,-98,5,5,5,50,50,40,2,6,3,4,3,2,1,1,1,1,1,1,-99,3,2,2,2,4,4,2,3,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,8,7, , , , , , , , , ,29,-98,2,1,0,0,1,-98,1,-99,1,-99,-98,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,WI,2,3,1,1,.806633757533426
4398303655,1,1, ,1/13/2025 14:48:51,1,8,8,2,8,1,8, ,-98,12, ,-98,5,2, , ,1,-98, ,6,1,-98,1,-98,5,1,1,40,45,20,2,1,1,1,1,1,1,1,1,1,1,1,-99,3,2,2,2,1,1,1,4,2,2,1,1,1,2,2,1,1,1,1,1,1,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,9,1,7,5, , , , , , , , , ,54,-98,2,0,0,0,6,-98,1,1,-99,-99,-98,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,6,TX,3,7,1,1,.68507548425566
4398303656,1,1, ,2/8/2025 13:44:39,1,7,6,3,8,1,21, ,-98,17, ,-98,3,1, , ,1,-98, ,5,2,-98,1,-98,5,0,5,40,49,40,3,6,4,2,1,2,1,1,1,1,1,1,-99,3,1,2,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,9,5, , , , , , , , , ,60,-98,2,0,0,0,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,1,-99,1,-99,-99,-99,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,3,OH,2,3,1,1,.600651536355935
4398303657,1,1, ,2/8/2025 7:02:46,1,8,9,3,8,1,12, ,-98,13, ,-98,5,2, , ,1,-98, ,6,2,-98,1,-98,5,5,5,40,8,8,4,6,1,1,1,1,1,1,1,1,-99,1,-99,4,2,2,2,4,4,4,2,4,4,1,1,1,3,1,1,3,3,1,7,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,3,1,10,8, , , , , , , , , ,68,-98,1,0,0,0,1,-98,1,-99,-99,-99,-98,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,3,5,NH,1,1,1,1,.614951578917012
4398303666,1,1, ,1/21/2025 15:00:27,1,7,7,3,7,1,7, ,-98,11, ,-98,2,2, , ,1,-98, ,4,1,-98,1,-98,5,0,8,50,55,40,1,1,2,2,2,1,1,1,1,-99,-99,1,-99,2,2,2,2,4,1,2,1,1,1,2,2,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,8,1,8,3, , , , , , , , , ,66,-98,2,0,0,0,1,-98,-99,-99,-99,1,-98,2,3,1,-99,-99,-99,-99,1,2,1,-99,1,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,2,3,CA,4,9,1,1,.680553060359547
4398303667,1,1, ,2/6/2025 11:58:54,1,6,5,2,7,2,4, ,-98,11, ,-98,1,2, , ,1,-98, ,4,1,-98,1,-98,5,0,2,45,50,40,1,6,4,4,4,1,1,1,1,1,1,1,-99,2,1,2,2,3,1,1,2,1,1,3,2,1,3,5,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,5,6,1,6,1,5,1,3,-98,8,3,2,-98, ,29,-98,1,0,0,0,1,-98,1,-99,-99,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,1,5,KY,3,6,1,1,.598897200947919
4398303668,1,1, ,2/6/2025 10:21:36,1,8,8,2,7,1,4, ,-98,11, ,-98,4,2, , ,1,-98, ,6,-98,-98,1,-98,5,0,0,42,42,40,2,2,1,1,1,1,1,1,1,1,1,1,-99,3,3,2,2,1,1,2,1,1,2,2,2,2,4,2,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,9,1,8,7, , , , , , , , , ,61,-98,2,0,0,0,1,-98,1,-99,-99,-99,-98,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,AL,3,6,1,1,.376334582651557
4398303674,1,1, ,1/13/2025 13:23:43,1,6,6,3,7,1,1, ,-98,11,11,Advertising,4,2, , ,1,-98, ,4,1,-98,1,-98,5,5,5,35,40,30,3,6,4,4,4,1,1,1,1,1,1,1,-99,3,2,2,2,4,3,3,1,1,1,2,4,2,4,1,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,9,6,5,4, , , , , , , , , ,33,-98,2,0,0,0,1,-98,1,1,1,-99,-98,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,5,5,NY,1,2,1,1,1.10411244550486
4398303676,1,1, ,1/13/2025 18:06:47,1,8,8,3,6,2,8, ,-98,12, ,-98,2,2, , ,1,-98, ,4,2,-98,4,-98,4,0,8,15,18,10,2,6,1,1,2,1,1,1,1,1,-99,1,-99,2,2,2,2,4,3,3,5,3,3,2,1,1,3,3,2,2,2,4,2,3,1,3,3,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,10,8,5,1,5,Training the staff that is taking over the position that I vacated,8,2,1,-98, ,52,-98,3,0,0,0,2,-98,-99,1,-99,-99,-98,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,WA,4,9,1,1,.786690872054355
4398303679,1,1, ,1/13/2025 20:10:25,1,8,7,2,10,2,8, ,-98,12, ,-98,4,1, , ,1,-98, ,4,1,-98,1,-98,6,4,2,40,50,20,2,6,1,1,1,1,-99,-99,-99,-99,-99,-99,1,3,2,2,3,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,9,4,5,1,4,-98,8,4, , ,1,42,-98,2,1,0,0,1,-98,1,-99,-99,-99,-98,1,1,2,-99,-99,1,-99,-99,2,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , ,6, ,2,6,GA,3,5,1,1,.416934674032619
4398303680,1,1, ,1/14/2025 13:15:51,1,6,6,4,7,1,3, ,-98,3, ,-98,5,2, , ,1,-98, ,4,2,-98,1,-98,5,0,1,42,45,40,1,6,1,2,2,1,1,1,-99,-99,1,-99,-99,2,1,2,2,2,2,2,2,2,2,1,2,2,3,3,2,3,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,1,7,6, , , , , , , , , ,30,-98,2,0,0,0,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,SD,2,4,1,1,.926618018958324
4398303681,1,1, ,1/13/2025 14:36:34,1,4,3,3,5,1,8, ,-98,12, ,-98,3,2, , ,1,-98, ,4,1,-98,1,-98,6,2,5,42,42,38,2,3,1,4,4,1,1,1,1,1,1,1,-99,3,2,2,2,4,3,4,1,2,2,2,1,1,1,2,2,2,1,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,4,5,1,4,3, , , , , , , , , ,28,-98,1,0,0,0,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,-99,1,-99,2,1,-99,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-98,2, , , ,3, , , , ,5,6,KY,3,6,1,1,.279473046391812
4398303687,1,1, ,1/14/2025 22:31:09,1,8,10,3,10,1,19, ,-98,1, ,-98,1,5,2, , , , ,6,3,-98,1,-98,3,0,8,25,30,20,2,2,1,1,1,1,-99,-99,-99,-99,-99,-99,1,3,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,7,1,1,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,4,1,1,10,10, , , , , , , , , ,63,-98,3,0,0,0,9,-98,-99,-99,-99,1,-98,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,1,1, , , , , , ,7,2,2,WY,4,8,3,2,1.10093413215878
4398303689,1,1, ,1/13/2025 13:49:11,1,8,9,3,8,2,9, ,-98,5, ,-98,1,4,2, , , , ,6,3,-98,4,-98,6,0,2,60,65,50,2,2,1,-98,1,1,-99,-99,-99,-99,-99,-99,1,3,2,2,2,2,1,1,1,1,1,4,1,2,4,4,3,2,2,5,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,3,2,9,8,-98,2,2,-98,9,2,1,-98, ,68,-98,1,0,0,0,4,-98,-99,-99,1,-99,-98,2,2,2,-99,-99,1,-99,-99,2,1,1,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , ,6, ,3,6,NJ,1,2,3,2,.279473046391812
4398303693,1,1, ,2/6/2025 13:06:46,1,7,7,2,8,1,3, ,-98,12, ,-98,5,1, , ,1,-98, ,4,1,-98,1,-98,5,4,5,40,40,42,2,6,4,4,2,1,1,1,1,1,-99,-99,-99,2,1,2,2,4,4,2,2,1,3,3,2,1,3,1,1,1,5,3,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,10,3, , , , , , , , , ,55,-98,2,0,0,0,2,-98,1,-99,-99,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,CA,4,9,1,1,.786690872054355
4398303696,1,1, ,1/13/2025 20:45:19,1,7,5,3,8,1,1, ,-98,5, ,-98,5,2, , ,1,-98, ,6,1,-98,1,-98,6,1,1,50,55,35,2,6,1,2,2,1,1,1,1,-99,-99,1,-99,3,1,2,2,4,5,4,3,3,3,2,1,2,3,2,4,2,4,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,7,2,7,5, , , , , , , , , ,64,-98,1,0,0,1,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,3,5,OK,3,7,1,1,.760910387677943
4398303697,1,1, ,1/13/2025 13:35:37,1,5,5,3,0,1,18,18,Government,17, ,-98,5,1, , ,1,-98, ,6,2,-98,1,-98,4,0,3,40,40,40,4,5,4,4,4,3,1,1,1,1,1,1,-99,3,2,1,1,4,4,4,1,1,1,5,2,2,1,5,5,5,2,5,5,2,1,2,2,2,5,2,2,2,1,1,1,2,2,1,1,1,2,1,8,1,7,7, , , , , , , , , ,59,-98,1,0,0,0,1,-98,1,1,1,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,1,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,1,5,CA,4,9,1,1,.627686525578143
4398303698,1,1, ,1/21/2025 19:31:45,1,10,8,2,7,1,8, ,-98,12, ,-98,4,1, , ,1,-98, ,6,1,-98,1,-98,5,0,0,60,60,0,1,6,3,4,3,1,-99,-99,1,1,-99,1,-99,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,3,7,7, , , , , , , , , ,40,-98,1,0,0,0,1,-98,1,1,-99,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,1,6,KS,2,4,1,1,.697793850768696
4398303701,1,1, ,1/14/2025 8:51:28,1,7,7,3,7,1,18, ,-98,17, ,-98,3,1, , ,1,-98, ,6,2,-98,1,-98,5,0,1,40,40,24,3,6,4,4,4,1,1,1,1,1,1,1,-99,3,2,2,2,4,4,4,3,2,2,4,4,3,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,1,6,4, , , , , , , , , ,43,-98,2,-98,-98,2,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,2,MO,2,4,1,1,2.08707686786063
4398303704,1,1, ,1/21/2025 10:26:09,1,8,8,3,7,1,17, ,-98,11, ,-98,3,2, , ,1,-98, ,2,1,-98,1,-98,5,2,2,40,50,35,3,4,1,2,2,1,1,1,1,1,1,1,-99,2,2,2,2,3,1,2,2,1,2,1,2,2,4,1,4,3,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,10,3,7,7, , , , , , , , , ,50,-98,1,0,1,2,1,-98,1,-99,1,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,3,6,AL,3,6,1,1,.636446088396747
4398303705,1,1, ,1/15/2025 7:20:24,1,7,7,2,7,1,5, ,-98,17, ,-98,5,1, , ,1,-98, ,1,1,-98,1,-98,5,5,5,40,50,30,4,3,2,2,1,1,1,1,1,1,1,1,-99,3,3,2,2,4,2,3,3,1,2,2,2,1,3,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,7,2,10,3, , , , , , , , , ,28,-98,2,0,0,0,1,-98,1,-99,1,-99,-98,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,5,6,DE,3,5,1,1,.544435614580098
4398303706,1,1, ,1/15/2025 20:01:40,1,6,6,3,7,1,11, ,-98,13, ,-98,5,2, , ,1,-98, ,6,2,-98,1,-98,5,0,0,40,50,40,2,6,3,3,2,1,1,1,1,1,1,1,-99,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,3,2,3,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,4,4,2,6,3, , , , , , , , , ,37,-98,1,0,0,0,1,-98,1,-99,1,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,1,-99,-99,-99,1,-99,-99,1,-99,-99,-98,2, , , , , , , ,7,3,5,PA,1,2,1,1,1.05580960544359
4398303707,1,1, ,2/3/2025 20:05:57,1,5,5,3,5,1,8, ,-98,12, ,-98,2,2, , ,1,-98, ,4,1,-98,1,-98,5,0,8,40,40,0,3,6,3,3,3,4,-99,-99,1,-99,-99,1,-99,3,1,2,2,4,4,4,2,2,3,5,2,3,2,2,4,4,2,5,2,2,2,2,2,2,3,2,2,2,1,1,2,2,2,1,2,2,2,3,2,4,6,8, , , , , , , , , ,52,-98,2,-98,1,1,5,-98,-99,-99,-99,1,-98,2,2,1,-98,-98,-98,-98,-98,1,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, ,1,2, , , , , ,2,3,FL,3,5,1,1,.928045421894413
4398303711,1,1, ,1/13/2025 18:08:09,1,7,2,3,8,1,20, ,-98,2, ,-98,4,2, , ,1,-98, ,4,2,-98,1,-98,6,0,8,60,75,60,2,1,2,2,2,2,-99,1,-99,-99,-99,-99,-99,3,2,2,2,3,2,2,2,2,2,3,3,2,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,9,3,8,8, , , , , , , , , ,58,-98,1,0,0,0,1,-98,1,-99,-99,-99,-98,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,2,TX,3,7,1,1,1.80768983960813
4398303712,1,1, ,1/19/2025 14:05:54,1,8,8,3,8,1,8, ,-98,12, ,-98,2,1, , ,1,-98, ,3,1,-98,1,-98,5,5,5,38,40,37,3,6,4,4,4,2,1,1,1,1,1,1,-99,3,2,2,2,4,1,3,1,1,2,1,1,1,3,2,2,2,3,3,1,1,1,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,5,4,3,9,7, , , , , , , , , ,47,-98,2,0,0,2,2,-98,1,-99,1,-99,-98,1,2,2,-99,-99,1,-99,-99,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , ,6, ,2,6,AL,3,6,1,1,.279473046391812
4398303714,1,1, ,1/13/2025 19:28:49,1,6,7,2,7,1,8, ,-98,12, ,-98,1,2, , ,1,-98, ,1,2,-98,1,-98,3,3,2,10,10,3,4,6,1,1,1,1,1,1,1,1,1,1,-99,4,2,2,1,4,1,1,4,2,1,1,1,1,3,1,1,1,1,1,1,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,7,7,7, , , , , , , , , ,28,-98,1,0,0,0,8,through my university,-99,-99,1,-99,-98,2,2,2,-99,-99,1,-99,-99,2,1,-99,-99,-99,-99,-99,1,3,-99,-99,-99,-99,1,queer,2, , , , , , ,6, ,1,5,GA,3,5,1,1,.949174323407672
4398303719,1,1, ,1/24/2025 17:37:14,1,3,3,3,5,2,18, ,-98,11, ,-98,3,2, , ,1,-98, ,3,2,-98,1,-98,5,5,5,45,50,40,2,1,3,4,4,3,-99,1,1,-99,-99,-99,-99,1,2,2,2,4,4,4,2,2,1,2,1,4,2,4,2,2,5,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,5,2,3,4,24,1,1,-98,8,4, , ,1,51,-98,3,0,0,0,9,-98,1,-99,-99,-99,-98,1,3,1,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,1,5,OR,4,9,1,1,.452987293046104
4398303721,1,1, ,2/11/2025 11:46:41,1,6,5,3,5,1,18, ,-98,12, ,-98,3,1, , ,1,-98, ,6,1,-98,1,-98,5,0,8,40,40,38,3,6,4,4,4,1,1,1,1,1,1,1,-99,2,2,2,2,4,3,2,2,2,1,2,4,2,2,2,2,2,1,4,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,2,6,6, , , , , , , , , ,36,-98,2,0,0,0,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,1,-99,-99,2,1,1,-99,-99,-99,-99,-99,2,-99,1,-99,-99,-99,-98,2, , , , , , ,6, ,2,5,AL,3,6,1,1,.727955862371138
4398303722,1,1, ,1/13/2025 15:41:20,1,6,6,2,4,1,3, ,-98,9, ,-98,5,2, , ,1,-98, ,3,1,-98,1,-98,5,2,2,40,50,40,2,1,2,1,1,1,1,1,1,1,1,1,-99,2,2,2,2,3,1,3,1,1,1,2,2,2,1,4,3,3,2,1,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,4,5,3,6,2, , , , , , , , , ,29,-98,1,0,0,0,1,-98,1,-99,1,-99,-98,2,1,2,-99,-99,-99,-99,1,2,1,-99,1,1,1,-99,-99,1,-99,-99,1,-99,-99,-98,2, , , , , , , ,7,1,6,MA,1,1,1,1,.64771673810031
4398303723,1,1, ,1/13/2025 14:53:23,1,7,5,3,9,1,10, ,-98,13, ,-98,6,4,2, , , , ,6,4,Self employed,1,-98,3,3,3,15,15,15,3,6,1,1,1,1,-99,-99,-99,-99,-99,-99,1,2,1,2,2,4,1,1,3,1,1,2,4,2,5,1,7,7,7,2,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,4,9,1,5,4, , , , , , , , , ,56,-98,3,0,0,0,2,-98,-99,-99,1,-99,-98,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,1,2, , , , , , ,7,2,6,NY,1,2,3,2,.467383228818662
4398303724,1,1, ,1/13/2025 15:18:41,1,8,7,4,7,1,8, ,-98,12, ,-98,-98,2, , ,1,-98, ,2,1,-98,1,-98,5,5,3,35,40,10,2,2,3,2,2,1,1,1,1,1,1,1,-99,2,2,2,2,4,3,4,1,1,3,1,2,1,3,2,3,3,6,4,2,3,2,3,3,2,2,2,1,2,1,2,2,2,2,2,2,2,3,3,9,2,9,3, , , , , , , , , ,49,-98,2,1,0,1,1,-98,1,1,-99,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,1,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,1,6,WA,4,9,1,1,.787797455271576
4398303725,1,1, ,1/13/2025 13:53:09,1,7,8,3,1,1,8, ,-98,12, ,-98,5,1, , ,1,-98, ,6,1,-98,1,-98,4,0,8,55,60,0,1,6,2,4,4,3,-99,-99,1,1,1,1,-99,1,2,2,1,4,3,3,2,1,2,2,2,1,1,5,5,4,5,4,4,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,2,2,3,4,8,1,7,6, , , , , , , , , ,44,-98,2,1,0,0,1,-98,1,-99,1,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-98,-98,-98,-98,-98,-98,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,6,PA,1,2,1,1,.840809098176074
4398303726,1,1, ,1/14/2025 7:22:46,1,6,6,3,7,1,8, ,-98,12, ,-98,3,2, , ,1,-98, ,6,1,-98,1,-98,5,0,8,45,45,40,3,6,4,4,4,2,-99,-99,1,1,-99,1,-99,3,2,2,2,4,4,4,2,2,3,3,2,2,4,4,3,2,4,4,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,4,2,6,6, , , , , , , , , ,52,-98,2,0,0,0,1,-98,1,-99,1,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,6,NY,1,2,1,1,.678807049903514
4398303727,1,1, ,1/13/2025 16:54:16,1,4,4,3,3,1,18, ,-98,17, ,-98,4,1, , ,1,-98, ,1,2,-98,1,-98,5,0,3,20,20,18,4,6,4,4,4,4,-99,-99,-99,-99,-99,-99,1,2,1,2,2,4,4,4,2,2,2,5,5,3,3,3,5,4,2,4,4,2,2,2,2,2,4,2,1,2,1,1,2,2,2,1,1,2,1,1,2,3,4,3, , , , , , , , , ,56,-98,2,0,0,0,1,-98,-99,1,-99,-99,-98,2,3,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,AL,3,6,1,1,.59660487855199
4398303728,1,1, ,1/21/2025 10:44:22,1,8,8,2,7,1,8, ,-98,12, ,-98,3,2, , ,1,-98, ,6,1,-98,1,-98,5,0,1,40,40,35,3,5,1,1,1,1,1,1,1,1,-99,1,-99,3,2,2,2,4,4,4,3,3,4,1,1,1,2,2,1,1,3,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,7,2,9,6, , , , , , , , , ,56,-98,3,0,0,0,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,MN,2,4,1,1,.538784268627494
4398303730,1,1, ,1/13/2025 20:58:23,1,8,8,2,9,1,7, ,-98,17, ,-98,5,1, , ,1,-98, ,6,1,-98,1,-98,5,5,5,40,40,40,2,6,1,4,2,2,1,1,1,1,1,1,-99,2,2,2,2,3,2,3,2,2,2,1,1,1,2,2,2,2,2,2,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,9,1,8,6, , , , , , , , , ,52,-98,2,0,0,2,1,-98,1,-99,1,-99,-98,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,6,GA,3,5,1,1,.679739252141019
